DataType,IterationNumber,numPoints,runs,trueBeta,MCLTSBetaAvg,MCLTSBetaAvgError,MCLTSBetaStd,NoisyStatsBetaAvg,NoisyStatsBetaAvgError,NoisyStatsStd,
Gaussian,100,100,10,0.547965664887952,0.5775909870103252,0.029625322122373232,0.02775130955349437,0.7410202558216641,0.19305459093371213,1.5098858661192875,
Bimodal,100,100,10,0.8309284583866768,0.9561543584960708,0.12522590010939394,0.014190199489788629,0.6593719193737205,0.1715565390129563,2.5063950970045425,
Outlier,100,100,10,26.68759479539877,26.191988244683237,0.4956065507155323,1.1616314836487165,-0.8146948068992375,27.502289602298006,2.526517834620075,
Gaussian,100,100,10,0.5283923223322424,0.42465264769170386,0.10373967464053857,0.055007945392037357,62.955100135921874,62.42670781358963,185.5905863158316,
Bimodal,100,100,10,0.5923510036029269,1.653076775276031,1.060725771673104,0.4085305834602279,0.2835034145258371,0.3088475890770898,0.999047712330317,
Outlier,100,100,10,32.46600074314324,35.381074853739946,2.9150741105967057,1.724435897501064,-1.0996359604182049,33.565636703561445,2.3864270390844933,
Gaussian,100,100,10,0.6713060316500037,0.6826768517318013,0.011370820081797572,0.007939895044759409,-0.673078550580194,1.3443845822301976,3.3135024826570705,
Bimodal,100,100,10,0.5474013293066995,0.9719237316488334,0.4245224023421339,0.11089732688803858,0.6775338807782141,0.1301325514715146,1.3244101143087634,
Outlier,100,100,10,32.41645406459719,33.4269230903801,1.0104690257829105,0.8912611414363243,-0.3684162620198591,32.784870326617046,1.33584623829861,
Gaussian,100,100,10,0.740190991917538,0.7800830394122797,0.039892047494741734,0.028924940638345564,0.38399547263891415,0.35619551927862386,0.43682627380277245,
Bimodal,100,100,10,0.4988409415313213,0.8729522973115232,0.37411135578020194,0.1908111532860404,1.0527656506612055,0.5539247091298842,0.6618899146029288,
Outlier,100,100,10,30.027870489065865,36.05510186925942,6.027231380193552,2.485553736547217,-2.0303238048389844,32.05819429390485,4.352625265551479,
Gaussian,100,100,10,0.5477977645980557,0.552031400139547,0.004233635541491254,0.022906894315881204,0.9685867660763424,0.4207890014782867,1.3765944537440993,
Bimodal,100,100,10,0.47560130360160374,0.23126102356030556,0.24434028004129818,0.024051854425178393,2.179165230383693,1.703563926782089,4.076618667697703,
Outlier,100,100,10,26.83712361132513,23.600355168129514,3.236768443195615,2.2645298846716866,-1.183443036170854,28.020566647495983,2.9707644154761352,
Gaussian,200,200,10,0.8952613052866454,0.8614359446064167,0.03382536068022868,0.010478613375506015,0.4589725170947446,0.43628878819190076,0.3532725461764455,
Bimodal,200,200,10,0.3076581764993226,0.11710479995997294,0.19055337653934964,0.010203029627634077,0.47217442546927246,0.16451624896994987,0.6797543874558927,
Outlier,200,200,10,21.732447641996004,21.200504348926827,0.5319432930691761,0.2577295623298171,-1.2841934777864008,23.016641119782406,2.424113644463894,
Gaussian,200,200,10,0.6690016944527002,0.6665152259024142,0.002486468550286003,0.0028583699395235674,0.8635832341162908,0.1945815396635906,0.5635757860011865,
Bimodal,200,200,10,0.4471363982966591,0.35568451783641714,0.09145188046024194,0.003463911615773051,0.06368101322752799,0.38345538506913107,0.819782008520567,
Outlier,200,200,10,25.03315988511202,25.68149783230526,0.6483379471932409,0.49213109641763886,-1.6284021305917213,26.66156201570374,5.149249615018724,
Gaussian,200,200,10,0.6414415451544117,0.639204789240795,0.002236755913616606,0.003856403366979037,0.7766267248503645,0.1351851796959529,1.0664325704282231,
Bimodal,200,200,10,0.34983022945030307,0.16725674846515898,0.1825734809851441,0.013624418242265414,1.1628968158100625,0.8130665863597595,1.2730489584830564,
Outlier,200,200,10,25.479617360023973,28.218322629967314,2.738705269943342,1.3409445755135412,2.144687776732448,23.334929583291526,6.51354860609694,
Gaussian,200,200,10,0.6253735828008979,0.5885163294684284,0.036857253332469586,0.00583725705906155,0.06254906487457072,0.5628245179263273,1.0970648914830248,
Bimodal,200,200,10,0.4173920061140879,0.5350182760964057,0.11762626998231784,0.02820003866719707,-0.930428818075492,1.34782082418958,1.781877008705055,
Outlier,200,200,10,25.852863683479562,26.81244320769814,0.9595795242185794,0.2078629124832446,1.5587386042066163,24.294125079272945,4.61952537931087,
Gaussian,200,200,10,0.6913265036307028,0.7492863946592022,0.05795989102849941,0.016651107228719167,0.08901970157434139,0.6023068020563614,0.5053377110168701,
Bimodal,200,200,10,0.4578939276769511,0.2832542738619989,0.17463965381495217,0.015867366147918276,0.8217470300498901,0.36385310237293905,1.3947871810058108,
Outlier,200,200,10,23.466616786668453,21.86190441314975,1.6047123735187014,0.4238944647284263,-0.23464994731350047,23.701266733981953,1.3390314076854783,
Gaussian,200,200,10,0.7539785936460441,0.7618783601387629,0.00789976649271873,0.021400598150873248,1.4564160254594878,0.7024374318134436,2.023633674768909,
Bimodal,200,200,10,0.4201124783490739,0.16041061444194996,0.2597018639071239,0.050130396707282567,-0.2111215461123941,0.631234024461468,0.8065430864237156,
Outlier,200,200,10,26.644177668681436,28.932576499214292,2.2883988305328558,0.7256608881508931,-0.18503603539772945,26.829213704079166,0.3334158592581279,
Gaussian,200,200,10,0.8982361578949836,0.9208625950615581,0.02262643716657453,0.004301453249935097,2.6550339832225505,1.756797825327567,4.428833294580424,
Bimodal,200,200,10,0.5585689242786328,0.6943573168106303,0.13578839253199748,0.011431354146716498,-0.16880866710973536,0.7273775913883682,2.7401177818988396,
Outlier,200,200,10,24.523153166414755,24.359734210247062,0.16341895616769264,0.4409553872540508,-0.019483438169411275,24.542636604584168,0.47789342096120535,
Gaussian,200,200,10,0.6857865569542251,0.6878686641153393,0.0020821071611142328,0.0028925726048859004,0.5572503321481912,0.12853622480603388,1.3802201154985168,
Bimodal,200,200,10,0.3303533059885188,0.23443262479548,0.09592068119303881,0.02341307577218937,0.5184385201804033,0.18808521419188445,0.9391472989639287,
Outlier,200,200,10,26.45341056329482,25.478574084493875,0.9748364788009454,0.9475107132664037,4.576251943544084,21.877158619750738,2.6732119218915478,
Gaussian,200,200,10,0.7842793268678365,0.8257610835705537,0.04148175670271714,0.02158802729680604,-0.11489958504199001,0.8991789119098266,2.762366607625156,
Bimodal,200,200,10,0.4860746561877916,0.20957120451642924,0.27650345167136237,0.07619141590358265,533.8893003251478,533.40322566896,1634.0868543452846,
Outlier,200,200,10,25.42913508733783,24.400764883112995,1.028370204224835,0.29295689880416564,-0.20222992359390446,25.631365010931734,1.3293220121266829,
Gaussian,200,200,10,1.0567238503764516,1.0161441100683224,0.040579740308129164,0.006024159876060743,0.33897837443736645,0.7177454759390851,0.6392540190433333,
Bimodal,200,200,10,0.35222840148938056,0.17782422354399247,0.1744041779453881,0.02007667526166577,0.0626330525737978,0.28959534891558275,0.5885244646316682,
Outlier,200,200,10,22.96206720958073,23.828965501876997,0.8668982922962662,0.5518703638914868,-0.5446580581668482,23.50672526774758,1.0602752686149577,
Gaussian,300,300,10,0.6891349976354972,0.6802505608776284,0.008884436757868874,0.004716484983196247,0.5614417708800801,0.12769322675541717,0.759809781516372,
Bimodal,300,300,10,0.4420311375793741,0.25238589393822186,0.18964524364115226,0.03255455231924499,0.9792605908077163,0.5372294532283421,1.5900505271798993,
Outlier,300,300,10,22.91023062597881,24.276175141613994,1.365944515635185,0.3145184251215534,-2.1388841470707654,25.049114773049574,7.42250135578785,
Gaussian,300,300,10,0.7388230366820939,0.8015612299476821,0.06273819326558816,0.008007085221467378,0.6642221127642308,0.0746009239178631,0.8596246502253381,
Bimodal,300,300,10,0.48403471403151266,0.24163088485254844,0.24240382917896422,0.016737391983384805,0.40833805949471086,0.0756966545368018,0.26752647080835534,
Outlier,300,300,10,25.977737147532025,27.516989701571724,1.5392525540396989,0.5216554119523379,0.29360606744300116,25.684131080089024,1.3475418673413475,
Gaussian,300,300,10,0.6640606004467874,0.6322990083223192,0.03176159212446816,0.015994387585616845,1.4178441375145128,0.7537835370677254,2.425730997953905,
Bimodal,300,300,10,0.5607289581127466,0.6581027085410003,0.09737375042825369,0.004040351414712099,0.13330922313771124,0.4274197349750354,1.2315671896141318,
Outlier,300,300,10,26.94534042136775,28.29260058878675,1.3472601674190017,0.6322713204367407,-1.5323058978249064,28.477646319192655,3.1609317489751745,
Gaussian,300,300,10,0.8204515834186725,0.834816731770393,0.014365148351720425,0.007996085986477467,1.3482865863889293,0.5278350029702568,1.1905182020765532,
Bimodal,300,300,10,0.4233127598576183,0.16029800084705692,0.26301475901056137,0.06971803677550313,0.3975710625268206,0.025741697330797675,0.38823796655418774,
Outlier,300,300,10,20.449392838995102,20.005800303394032,0.4435925356010699,0.1257532236498422,-0.8727331534929702,21.322125992488072,2.0470390445773687,
Gaussian,300,300,10,0.6595021270649591,0.7224015155936506,0.06289938852869148,0.016630508697639032,0.30223394858613306,0.3572681784788261,0.3091692293783982,
Bimodal,300,300,10,0.29995468691198374,0.04885544274468255,0.25109924416730117,0.01891785725133666,0.2721188699229339,0.027835816989049855,1.071338430919153,
Outlier,300,300,10,30.38323356094387,32.95711191295637,2.5738783520124997,0.21586033104745228,0.9473306231595439,29.435902937784327,3.0245512368716176,
Gaussian,300,300,10,0.6350162073448063,0.6299150302834587,0.005101177061347606,0.006714950481010637,3.1374588429402133,2.502442635595407,7.4173265510189434,
Bimodal,300,300,10,0.27531531166068074,0.0451283297466802,0.23018698191400055,0.02783693907933773,1.0268799062254936,0.7515645945648128,5.336765321055361,
Outlier,300,300,10,27.474346275687395,29.290148351942527,1.8158020762551317,0.6914379151875314,-1.5492368104779823,29.023583086165377,3.848816014488982,
Gaussian,300,300,10,0.7061613441126446,0.6887708148996082,0.01739052921303641,0.007402517660947366,0.6296550108705753,0.07650633324206935,0.35785816570694134,
Bimodal,300,300,10,0.3805359380318256,0.14942758379297993,0.23110835423884568,0.028024755385749958,1.3804845917592865,0.9999486537274609,2.050927691270501,
Outlier,300,300,10,24.855144948651205,25.81786602523517,0.9627210765839642,0.5700995882427621,-0.7450504274650587,25.600195376116265,2.444509040587757,
Gaussian,300,300,10,0.7691034415192054,0.7892834518876499,0.020180010368444523,0.0053904700040476915,1.073562401374796,0.30445895985559057,1.24616378427924,
Bimodal,300,300,10,0.2949967306914706,0.15054500035974022,0.14445173033173037,0.014152552256575562,2.2141739757385457,1.919177245047075,4.84000806530662,
Outlier,300,300,10,25.68511117211185,26.759456835153447,1.0743456630415977,0.12111044345468824,-0.30417825941838855,25.98928943153024,0.48123257715249285,
Gaussian,300,300,10,0.7014734319616153,0.7653351965708156,0.06386176460920034,0.00814301029509869,0.2273946402496195,0.47407879171199574,0.9574331459933499,
Bimodal,300,300,10,0.37933958614410335,0.19079591816261307,0.18854366798149028,0.021125928123592562,13.419538947654052,13.040199361509949,39.667952853811876,
Outlier,300,300,10,23.747108073639648,23.59342845065021,0.15367962298943638,0.1208544035176562,0.6075008103579738,23.139607263281675,4.0502920669132125,
Gaussian,300,300,10,0.5814136381427966,0.5734507135097948,0.007962924633001744,0.0035189284881477485,0.34792500737006105,0.23348863077273552,0.3748165438526002,
Bimodal,300,300,10,0.5238881066618579,0.6581146383511348,0.1342265316892769,0.037042734369983885,0.35286156745313757,0.17102653920872035,0.21092588642352525,
Outlier,300,300,10,24.163930225448592,24.16055895846837,0.0033712669802206108,0.21367798283993558,-1.6865778805915865,25.850508106040177,3.730386289130077,
Gaussian,400,400,10,0.7216310721275518,0.7338211863602364,0.012190114232684568,0.005011174514267196,0.3870804939067227,0.3345505782208291,0.413283475863896,
Bimodal,400,400,10,0.5153214897250574,0.6528132616077297,0.13749177188267225,0.03364605288781456,1.0343887175005693,0.5190672277755118,1.126590165497331,
Outlier,400,400,10,23.214450707079145,22.727419632492687,0.4870310745864579,0.061506262597990295,0.2395616961420551,22.97488901093709,0.8190644393457199,
Gaussian,400,400,10,0.6716600320076038,0.6480677594345906,0.023592272573013218,0.004718882769236106,0.45909479920545593,0.2125652328021479,0.21803771086479493,
Bimodal,400,400,10,0.354807864826283,0.1768743153994781,0.17793354942680492,0.014905475992928305,0.7990901912208883,0.4442823263946053,0.8530677945595538,
Outlier,400,400,10,26.40220008401265,28.098075688677305,1.6958756046646535,0.3328749047442894,-0.984298217101097,27.386498301113747,1.8046686280827298,
Gaussian,400,400,10,0.5540309677284816,0.5511703119167415,0.0028606558117401093,0.002660825275178649,1.0337822732506141,0.4797513055221325,1.1440173640716942,
Bimodal,400,400,10,0.3767493691567988,0.19775837959562778,0.17899098956117102,0.010461485330544529,0.19835379323235677,0.17839557592444202,0.6081868666192172,
Outlier,400,400,10,24.14060482842779,23.748181709541136,0.39242311888665427,0.25140854295120085,-1.6699344730456906,25.81053930147348,3.945734909468933,
Gaussian,400,400,10,0.6562516793962384,0.6523043124184985,0.003947366977739897,0.008188140676264643,0.5577299479886829,0.09852173140755549,0.3720887961467014,
Bimodal,400,400,10,0.29092696412312147,0.10620837457125284,0.18471858955186862,0.03133803979511465,0.9940318033788064,0.7031048392556849,1.3404584187507242,
Outlier,400,400,10,23.28593790817513,24.131359502751817,0.8454215945766883,0.0567452299635706,-0.13093209753887214,23.416870005714,2.1305264161946997,
Gaussian,400,400,10,0.680124184043929,0.6263959831883856,0.05372820085554342,0.003697525867865092,0.6405438077213593,0.03958037632256972,0.36093816970523124,
Bimodal,400,400,10,0.5437909339118219,0.3755093132813806,0.16828162063044128,0.009863907185960738,0.7116453423087046,0.1678544083968827,0.33733325089863014,
Outlier,400,400,10,25.901497175293066,26.954799993063084,1.0533028177700174,0.27081583586387825,1.116417730662305,24.78507944463076,3.4878431747776393,
Gaussian,400,400,10,0.8402958106062993,0.8673712250801341,0.02707541447383477,0.011958871716580758,0.8728650982301902,0.032569287623890886,0.7633625116885226,
Bimodal,400,400,10,0.34904075573282867,0.16297107654396206,0.1860696791888666,0.024523791292815164,0.14755181675159948,0.2014889389812292,0.9426638787921735,
Outlier,400,400,10,25.006661260384963,24.918516986662166,0.0881442737227971,0.26625384578780903,2.2117586512430547,22.794902609141907,7.134468238914221,
Gaussian,400,400,10,0.7588828314512313,0.7413258288300846,0.017557002621146678,0.010346053114825011,0.6276728327786525,0.13120999867257876,0.2692381537570692,
Bimodal,400,400,10,0.5415851209773118,0.7157368939281916,0.1741517729508798,0.002121913649484604,0.36350512078733066,0.17808000018998116,0.35094109470812007,
Outlier,400,400,10,17.30558289073313,17.270626194508424,0.03495669622470743,0.1752553928962736,-2.466606735272749,19.77218962600588,6.922625597429706,
Gaussian,400,400,10,0.6570348414914294,0.6611270208956274,0.0040921794041979265,0.0061325059736659715,2.812487144590232,2.155452303098803,4.09969611521211,
Bimodal,400,400,10,0.4197157502682391,0.284446832261518,0.13526891800672108,0.005388657145481161,0.7377418029327532,0.31802605266451406,0.6242237060831494,
Outlier,400,400,10,25.30473718819691,25.426382575138085,0.1216453869411751,0.10853695492062258,-0.19114158714765872,25.49587877534457,0.4211368848285188,
Gaussian,400,400,10,0.7174871816062854,0.7328270215805637,0.015339839974278235,0.008647067711198818,6.8707722721028475,6.153285090496562,14.145525340526481,
Bimodal,400,400,10,0.4710869850317715,0.6297653377220389,0.15867835269026742,0.030079641240499517,0.3664600317150506,0.1046269533167209,0.3919750276454421,
Outlier,400,400,10,22.443847217239888,21.260212896634126,1.183634320605762,0.16244193087529107,0.35525694056352985,22.08859027667636,1.176424207908704,
Gaussian,400,400,10,0.7615738020451309,0.7301407665160553,0.031433035529075615,0.005390398084710805,1.0620777936947339,0.30050399164960295,0.9475903130781734,
Bimodal,400,400,10,0.4979983242973946,0.2722188420507523,0.2257794822466423,0.01378764187009896,-0.7324618322381052,1.2304601565354998,2.889575277983933,
Outlier,400,400,10,24.823708133924114,25.296398120932786,0.47268998700867115,0.15562893256136565,-1.827042010882506,26.650750144806622,4.686003555907107,
Gaussian,500,500,10,0.7260455253785287,0.7666717737529257,0.04062624837439699,0.010587150024907833,0.6419523837951847,0.08409314158334402,0.2664413657332127,
Bimodal,500,500,10,0.4762673097624773,0.33673710978901106,0.13953019997346622,0.01551915192572399,0.5945944967443298,0.11832718698185257,0.8172295981923923,
Outlier,500,500,10,21.133835259777022,21.33061844805942,0.19678318828239583,0.15208920454758976,2.142044879656286,18.991790380120737,3.210671979635872,
Gaussian,500,500,10,0.7530877310806428,0.7172751426538927,0.03581258842675006,0.0,0.4010048948158004,0.3520828362648424,0.4226562281961152,
Bimodal,500,500,10,0.5002936780397615,0.34704805267527683,0.15324562536448472,0.006833120135515536,0.03824739470323675,0.4620462833365248,0.66153421413984,
Outlier,500,500,10,22.740983189998573,24.106846513469797,1.365863323471224,0.07638735507858206,-0.6523027732255045,23.393285963224077,2.014499599680992,
Gaussian,500,500,10,0.6762460046155956,0.7227680510091283,0.046522046393532746,0.010771856120129422,0.667796383264623,0.008449621350972603,0.29935947059551166,
Bimodal,500,500,10,0.42609881397274035,0.591441586012351,0.16534277203961062,0.022674030842152703,2.896372078108647,2.4702732641359066,6.388555878987201,
Outlier,500,500,10,25.235676771220234,25.013325550756313,0.22235122046392064,0.09556089893851194,-0.7703704737181415,26.006047244938376,2.1496462730390498,
Gaussian,500,500,10,0.6373127473574158,0.6406140890228141,0.003301341665398305,0.003222173199279433,0.533329201346819,0.10398354601059678,0.2728002826727739,
Bimodal,500,500,10,0.4705248756097107,0.7312992186350573,0.26077434302534663,0.02403450708097555,0.1764141055125757,0.294110770097135,0.7186510170569069,
Outlier,500,500,10,23.01293013398158,22.78254723691374,0.23038289706784099,0.09814166315801738,-0.44125793304676336,23.454188067028344,1.1737734330567124,
Gaussian,500,500,10,0.688534692852245,0.6966337855672639,0.008099092715018852,0.004905757567553062,0.3287640364899852,0.3597706563622598,0.525801507759433,
Bimodal,500,500,10,0.4725447496518663,0.5229884471334202,0.05044369748155386,0.0,0.363718434938682,0.10882631471318432,0.34753170095759256,
Outlier,500,500,10,26.678843720334214,26.54540432158,0.13343939875421285,0.19702318489391019,-1.123932228558405,27.80277594889262,5.140823349583502,
Gaussian,500,500,10,0.6910280600593817,0.6638479599606093,0.027180100098772364,0.0029638368019011345,1.1327029563230706,0.44167489626368894,1.2238029606536729,
Bimodal,500,500,10,0.33025321241881345,0.12338288449762061,0.20687032792119284,0.026308308984533665,1.0019193978965797,0.6716661854777662,1.761823140905851,
Outlier,500,500,10,18.912281163644085,18.36372013983712,0.5485610238069647,0.11380104251777945,-3.15052110931589,22.062802272959974,7.202038234751023,
Gaussian,500,500,10,0.6076438771758302,0.6260775672870664,0.01843369011123619,0.007574445587052896,0.9528487284032551,0.34520485122742484,0.836224912611457,
Bimodal,500,500,10,0.4849655892795436,0.5820355145148877,0.09706992523534408,0.0035060015850767747,0.2801194546999346,0.20484613457960898,1.5794120891124315,
Outlier,500,500,10,22.61776819206342,22.418121910815206,0.1996462812482136,0.18482850435206652,-0.1712766657211923,22.78904485778461,1.887832481024212,
Gaussian,500,500,10,0.6868661923851787,0.7010177591225997,0.014151566737421017,0.0026361835457207584,0.14726973528990953,0.5395964570952692,0.6572910011231707,
Bimodal,500,500,10,0.38860361915835406,0.29552792946954703,0.09307568968880703,1.3877787807814457E-17,0.4945896132742453,0.10598599411589121,0.4026323301684532,
Outlier,500,500,10,22.576207838259567,23.256338646662492,0.6801308084029252,0.18941652077399398,0.11056997296880569,22.465637865290763,0.3354301751908027,
Gaussian,500,500,10,0.6245153089045951,0.646811406691899,0.022296097787303903,0.009344838940425863,0.47708841433319105,0.147426894571404,0.2672841244296469,
Bimodal,500,500,10,0.2943586328853078,0.1347090201394391,0.15964961274586867,0.011033831457981326,0.10602628551865449,0.18833234736665327,0.686791032417445,
Outlier,500,500,10,26.40673369189727,26.54229404084068,0.13556034894341096,0.13299559636254396,-0.5569339399216714,26.96366763181894,3.2475006537815205,
Gaussian,500,500,10,0.7534951180796446,0.773858367321243,0.02036324924159838,0.009101863177848678,0.8992887941679827,0.14579367608833804,0.49615691240804694,
Bimodal,500,500,10,0.45815952560473966,0.3145940032757195,0.14356552232902015,0.0071092348837254295,0.3711154290882118,0.08704409651652784,0.19106746791895277,
Outlier,500,500,10,25.48536194811855,24.997331612833875,0.4880303352846731,0.17230611900039391,7.800767238380891,17.68459470973766,7.386737589255884,
